,Account Name,Tweet Date,Tweet ID,Text,Favorite Count,Retweet Count,Language,Account Created Date,Followers Count,Account Location,Compound,Positive,Negative,Neutral
74,Ripple_XRP_News,Tue Feb 06 10:40:23 +0000 2018,960825494156513281,"Click and read the “battle” between #Bitcoin and #Ripple 
 
Guess who wins? #Mustread 😀 

Follow the master… https://t.co/5O0B1KvYnG",32,11,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.5719,0.188,0.0,0.812
75,Ripple_XRP_News,Tue Feb 06 08:46:17 +0000 2018,960796780744060928,@BloombergTV  https://t.co/87QxlsU6tk,1,0,und,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
76,Ripple_XRP_News,Mon Feb 05 20:03:18 +0000 2018,960604768862457860,"What’s your strategy? 

#btc #bitcoin #xrp #ripple #cryptocrash",16,11,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
77,Ripple_XRP_News,Mon Feb 05 11:16:45 +0000 2018,960472257222053889,"Awesome, @Ripple thank you from the Netherlands!

One of the reasons why #Ripple enjoys a great reputation is that… https://t.co/1WjsuqkV1b",124,23,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.9359,0.488,0.0,0.512
78,Ripple_XRP_News,Sun Feb 04 21:44:05 +0000 2018,960267742262775816,"Just remember, every time you are selling someone is buying your #cryptocurrency. 

#HODL. 

#xrp #ripple #bitcoin… https://t.co/lorQsW9cB7",78,36,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
79,Ripple_XRP_News,Sat Feb 03 10:44:50 +0000 2018,959739449000292352,@blockchainekono Islem ucretleri cok dusuk derken?🙄 Ortalama 30 dolar islem ucreti alan ve odeme yapildiginda onayl… https://t.co/gITIeyIpC6,1,0,tr,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
80,Ripple_XRP_News,Fri Feb 02 22:23:38 +0000 2018,959552918935539713,@CNBCFastMoney  https://t.co/c8bXM22Hom,0,0,und,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
81,Ripple_XRP_News,Fri Feb 02 22:20:16 +0000 2018,959552074898989059,@BloombergTV Welcome to the club #cryptocrash :-),1,2,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.6486,0.515,0.0,0.485
82,Ripple_XRP_News,Fri Feb 02 19:44:39 +0000 2018,959512910090395648,"The market repeats itself like a vicious cycle. HODL &amp; be patient for the Lambo :) 

#bitcoin #ripple #btc #xrp… https://t.co/zTb6xc7gKe",91,26,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.4588,0.22,0.1,0.68
83,Ripple_XRP_News,Fri Feb 02 18:32:14 +0000 2018,959494687412408322,@Cointicareti @CWest714 He’s right. The price of almost every altcoin depends on BTC. It doesn’t matter if you use… https://t.co/JWieLcLm2W,2,0,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0258,0.055,0.0,0.945
84,Ripple_XRP_News,Fri Feb 02 18:26:14 +0000 2018,959493175634284544,"Hope more exchanges will follow! 
#byebye #tether #usdt 

#xrp #ripple #cryptocrash 

 https://t.co/FIR59SRlnO",45,23,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.4926,0.225,0.0,0.775
85,Ripple_XRP_News,Fri Feb 02 18:04:55 +0000 2018,959487813564715008,@bgarlinghouse @santanderuk @Ripple  https://t.co/MUD6aqfqj3,13,2,und,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
86,Ripple_XRP_News,Fri Feb 02 18:04:32 +0000 2018,959487716575580162,Great news! https://t.co/vBKGZkXCHd,38,11,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.6588,0.687,0.0,0.313
87,Ripple_XRP_News,Fri Feb 02 16:04:43 +0000 2018,959457561459220481,"@blockchainekono @coincheck_en Haberi okuduguna emin misin? Cok dogal ve olmasi gereken yapiliyor.

“The FSA is now… https://t.co/IEvm5QAlGv",0,0,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
88,Ripple_XRP_News,Fri Feb 02 10:19:51 +0000 2018,959370775936622592,"@elpocketo Well, if we are talking about the cryptomarket it’s better to follow your sixth sense than basing your t… https://t.co/HSRnckTAFW",0,0,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.6124,0.208,0.0,0.792
89,Ripple_XRP_News,Fri Feb 02 09:46:18 +0000 2018,959362331636576257,"Don’t believe in charts. According to your intuition, when will the correction end? 

Use your #instinct… https://t.co/QtpZpFz07n",12,5,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
90,Ripple_XRP_News,Fri Feb 02 09:35:29 +0000 2018,959359608484704257,"Missing the days when I was getting bored to see this 🚀 after every tweet :)

#xrp #ripple #btc #bitcoin… https://t.co/CZ1bHwvIAQ",27,14,en,Fri Dec 22 12:02:53 +0000 2017,10560,,-0.0772,0.129,0.185,0.687
91,Ripple_XRP_News,Wed Jan 31 17:37:15 +0000 2018,958756073854459905,"Ripple’s Partner @santanderuk: 

Same day mobile international payments in “3 clicks &amp; 40 seconds” for our retail c… https://t.co/UlaSY2uF2j",266,152,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
92,Ripple_XRP_News,Wed Jan 31 12:36:59 +0000 2018,958680508849799169,"The map of country’s using RippleNet! 

#XRP #Ripple #cryptocurrency #Crypto $xrp #CryptoNews https://t.co/dVC3HVTLrP",117,55,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
93,Ripple_XRP_News,Tue Jan 30 23:14:30 +0000 2018,958478559521181697,"“No bank is interested in using $XRP”  

#ripple #XRP #justthebeginning
👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼 https://t.co/khSMwsTCtE",96,36,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.4019,0.197,0.0,0.803
94,Ripple_XRP_News,Mon Jan 29 22:43:26 +0000 2018,958108350683734016,"RT @CNBC: Ripple sold $91.6 million of digital currency XRP last quarter, as the price surged almost 30,000% https://t.co/zdAr3ejeiJ https:…",0,98,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
95,Ripple_XRP_News,Mon Jan 29 15:47:02 +0000 2018,958003562709176322,"Ripple’s native $XRP asset is in high demand on a global basis.  #BitOasis, Dubai’s top cryptocurrency exchange, wi… https://t.co/GK8BEt5fdq",194,93,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.4215,0.207,0.072,0.721
96,Ripple_XRP_News,Mon Jan 29 09:42:52 +0000 2018,957911916965519360,@jpmorgan used the term “#Ripple” on their website in reference to fast payments and liquidity. Will they adopt… https://t.co/fAznPvXUcS,2,1,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
97,Ripple_XRP_News,Sat Jan 27 23:19:15 +0000 2018,957392588943785985,@justinsuntron @gifto_io @uplivejp @OBikeInc When?? https://t.co/FHGtbGMt7J,7,0,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
